StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,D_PropCompGood70_1,D_PropHighGood70_1,D_PropLowGood70_1,D_PropCompBad70_1,D_PropBadHigh70_1,D_PropLowBad70_1,D_CompCheck,B_PropCompGood70_1,B_PropHighGood70_1,B_PropLowGood70_1,B_PropCompBad70_1,B_PropHighBad70_1,B_PropLowBad70_1,B_CompCheck,C_PropCompGood70_1,C_PropHighGood70_1,C_PropLowGood70_1,C_PropCompBad70_1,C_PropHighBad70_1,C_PropLowBad70_1,C_CompCheck,D_PropCompGood85_1,D_PropHighGood85_1,D_PropLowGood85_1,D_PropCompBad85_1,D_PropHighBad85_1,D_PropLowBad85_1,B_PropCompGood85_1,B_PropHighGood85_1,B_PropLowGood85_1,B_PropCompBad85_1,B_PropHighBad85_1,B_PropLowBad85_1,C_PropCompGood85_1,C_PropHighGood85_1,C_PropLowGood85_1,C_PropCompBad85_1,C_PropHighBad85_1,C_PropLowBad85_1,D_PropCompGood98_1,D_PropHighGood98_1,D_PropLowGood98_1,D_PropCompBad98_1,D_PropHighBad98_1,D_PropLowBad98_1,B_PropCompGood98_1,B_PropHighGood98_1,B_PropLowGood98_1,B_PropCompBad98_1,B_PropHighBad98_1,B_PropLowBad98_1,C_PropCompGood98_1,C_PropHighGood98_1,C_PropLowGood98_1,C_PropCompBad98_1,C_PropHighGood98_1,C_PropLowBad98_1,D_StabCompGood70_1,D_StabHighGood70_1,D_StabLowGood70_1,D_StabCompBad70_1,D_StabHighBad70_1,D_StabLowBad70_1,B_StabCompGood70_1,B_StabHighGood70_1,B_StabLowGood70_1,B_StabCompBad70_1,B_StabHighBad70_1,B_StabLowBad70_1,C_StabCompGood70_1,C_StabHighGood70_1,C_StabLowGood70_1,C_StabCompBad70_1,C_StabHighBad70_1,C_StabLowBad70_1,D_StabCompGood85_1,D_StabHighGood85_1,D_StabLowGood85_1,D_StabCompBad85_1,D_StabHighBad85_1,D_StabLowBad85_1,B_StabCompGood85_1,B_StabHighGood85_1,B_StabLowGood85_1,B_StabCompBad85_1,B_StabHighBad85_1,B_StabLowBad85_1,C_StabCompGood85_1,C_StabHighGood85_1,C_StabLowGood85_1,C_StabCompBad85_1,C_StabHighBad85_1,C_StabLowBad85_1,D_StabCompGood98_1,D_StabHighGood98_1,D_StabLowGood98_1,D_StabCompBad98_1,D_StabHighBad98_1,D_StabLowBad98_1,B_StabCompGood98_1,B_StabHighGood98_1,B_StabLowGood98_1,B_StabCompBad98_1,B_StabHighBad98_1,B_StabLowBad98_1,C_StabCompGood98_1,C_StabHighGood98_1,C_StabLowGood98_1,C_StabCompBad98_1,C_StabHighBad98_1,C_StabLowBad98_1,Feedback,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,Vignette,Group
12/20/21 11:45,12/20/21 11:49,IP Address,*******,100,227,TRUE,12/20/21 11:49,R_12gQ0Sn6s8YhPEw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,562e4469733ea00005163785,,,,,,,,,,,,,,,3,2,2,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562e4469733ea00005163785,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cf46614d522553ae4e47,Chapagite,Prop_No_Loss
12/20/21 11:46,12/20/21 11:49,IP Address,*******,100,158,TRUE,12/20/21 11:49,R_vegR9XGZpvFkba9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f288e2a6aaedd1bfbeb4258,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,5f288e2a6aaedd1bfbeb4258,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cebd7561619c2091328e,Drol,Prop_Loss_2
12/20/21 11:46,12/20/21 11:49,IP Address,*******,100,181,TRUE,12/20/21 11:49,R_3QEmWUgOpYFAnFN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,615495dbae0f1f1b847337a1,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,2,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It seemed straight forward. Thank you.,615495dbae0f1f1b847337a1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cf8a7866120819cc55a0,Chapagite,Prop_Loss_1
12/20/21 11:46,12/20/21 11:50,IP Address,*******,100,201,TRUE,12/20/21 11:50,R_29gJO2HS8QQInan,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e8e7167572c651246e08a7b,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5e8e7167572c651246e08a7b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cf8e1dbf34dee13f8afa,Bricofly,Prop_Loss_2
12/20/21 11:46,12/20/21 11:50,IP Address,*******,100,234,TRUE,12/20/21 11:50,R_1K3K04jb53GRBEn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c0da14d656168000159da7a,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-3,-3,-3,,,,,,,,5c0da14d656168000159da7a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cf8bb4017897a0aaf9c2,Bricofly,Stab_Loss_2
12/20/21 11:49,12/20/21 11:50,IP Address,*******,100,68,TRUE,12/20/21 11:50,R_2DSmjSaRi43vLe4,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fd64bbdd15e6e51f34215fc,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd64bbdd15e6e51f34215fc,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d03016c7912b97492a86,Bricofly,Stab_No_Loss
12/20/21 11:49,12/20/21 11:50,IP Address,*******,100,92,TRUE,12/20/21 11:50,R_1eERDWx0HMCVOr1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e3785d80d436271fbb1cf8e,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-1,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3785d80d436271fbb1cf8e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0208dc751d8990091d7,Chapagite,Prop_Loss_2
12/20/21 11:48,12/20/21 11:50,IP Address,*******,100,151,TRUE,12/20/21 11:50,R_1resyOSKrW7JLjf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,614f22dfa54d9361b45c3052,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,614f22dfa54d9361b45c3052,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cfe6414cb3d56a611fb6,Chapagite,Stab_Loss_1
12/20/21 11:47,12/20/21 11:50,IP Address,*******,100,183,TRUE,12/20/21 11:50,R_27a3k4JozvqyXcZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dd6d2d11228d9667276c3b7,,,,,,,Drol,,,,,,,,,,,,,,,3,1,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everything was fine.,5dd6d2d11228d9667276c3b7,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cfc9884eccb1abd0b30b,Drol,Prop_Loss_1
12/20/21 11:49,12/20/21 11:51,IP Address,*******,100,116,TRUE,12/20/21 11:51,R_sqejDNingJOwx3P,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c5fc78e96dff400013607a5,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c5fc78e96dff400013607a5,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d021cec7b102a754022c,Chapagite,Prop_Loss_2
12/20/21 11:48,12/20/21 11:51,IP Address,*******,100,186,TRUE,12/20/21 11:51,R_1mWNmifPFPOi9C0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fcd9699c3def3068403b90,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcd9699c3def3068403b90,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cff021b2ae7803b4d060,Chapagite,Prop_No_Loss
12/20/21 11:47,12/20/21 11:51,IP Address,*******,100,214,TRUE,12/20/21 11:51,R_AFHYtXh5qAym51L,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ddbd6e518beb6b1e1de0326,,,,,,,Drol,,,,,,,,,,,,,,,0,0,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ddbd6e518beb6b1e1de0326,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cfd83789084683a51a0a,Drol,Prop_Loss_1
12/20/21 11:48,12/20/21 11:51,IP Address,*******,100,199,TRUE,12/20/21 11:51,R_2SkabuZje5S2xgr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f524e7407f3574c7f05fa45,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,5f524e7407f3574c7f05fa45,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cffc09d1f977aba9bf3d,Bricofly,Stab_Loss_2
12/20/21 11:49,12/20/21 11:51,IP Address,*******,100,156,TRUE,12/20/21 11:51,R_211hxENW7g3lCJe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6151c93f62e26ed6871a5fbd,,,,,,,,,,,,,,,2,1,1,-2,-2,-2,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6151c93f62e26ed6871a5fbd,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d02c30dc3ead5c5c5a31,Chapagite,Prop_No_Loss
12/20/21 11:47,12/20/21 11:52,IP Address,*******,100,278,TRUE,12/20/21 11:52,R_1KkZvZQolOedoZl,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,612b1caa2df749badddc6f7a,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612b1caa2df749badddc6f7a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cfa3b6be1e7d65864f55,Bricofly,Stab_No_Loss
12/20/21 11:49,12/20/21 11:52,IP Address,*******,100,149,TRUE,12/20/21 11:52,R_0CfDNd8iuO2J45P,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fb320402d694ba3d62c9cc6,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb320402d694ba3d62c9cc6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d03eee4988b3d5ce50c7,Chapagite,Prop_No_Loss
12/20/21 11:51,12/20/21 11:52,IP Address,*******,100,81,TRUE,12/20/21 11:52,R_114xw6VBZCNjukJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60b8c971290b0840ba054993,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,-3,-3,-3,,,,,,,none,60b8c971290b0840ba054993,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d09ea4ffc50e67e410db,Bricofly,Stab_Loss_2
12/20/21 11:49,12/20/21 11:52,IP Address,*******,100,174,TRUE,12/20/21 11:52,R_1hZqFz8WSRY2w1r,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f88dbd56a6aff03a935b5f8,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was pretty interesting.,5f88dbd56a6aff03a935b5f8,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d04bf700886a49984bda,Chapagite,Prop_Loss_2
12/20/21 11:50,12/20/21 11:53,IP Address,*******,100,141,TRUE,12/20/21 11:53,R_3dRDIaRjpwOasD7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6150a7aff22eb4723de2341a,,,,,,,,2,1,1,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150a7aff22eb4723de2341a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d07fa881044bd85ac460,Bricofly,Prop_No_Loss
12/20/21 11:47,12/20/21 11:53,IP Address,*******,100,333,TRUE,12/20/21 11:53,R_XuCdbbFLnIgTLvH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ed0091bd374190b9b04045d,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,-2,-1,-1,,,,,,,,,,,,,It was all confusing.,5ed0091bd374190b9b04045d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cfca33667106f1951025,Drol,Stab_Loss_2
12/20/21 11:51,12/20/21 11:53,IP Address,*******,100,107,TRUE,12/20/21 11:53,R_OiBHouwSyB41UyZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e11882114ae638303c715d9,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5e11882114ae638303c715d9,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0b085dd9acb3d0062ce,Chapagite,Prop_Loss_1
12/20/21 11:51,12/20/21 11:53,IP Address,*******,100,119,TRUE,12/20/21 11:53,R_033iMYspvzr8aZP,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6110a34807df3d33c4bc0d3e,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,6110a34807df3d33c4bc0d3e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0d0a502bb7950d0bbf573,Chapagite,Stab_Loss_1
12/20/21 11:51,12/20/21 11:53,IP Address,*******,100,131,TRUE,12/20/21 11:53,R_TjXtLsExdbpT8tj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61533552778007d9dbe260f2,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61533552778007d9dbe260f2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0978dc751d8990091e0,Bricofly,Prop_Loss_2
12/20/21 11:52,12/20/21 11:54,IP Address,*******,100,121,TRUE,12/20/21 11:54,R_2ZULHdlGBJ9GZZF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ac5a9a9f69e940001d984b5,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None. ,5ac5a9a9f69e940001d984b5,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0ce9c2fa6c3dbd299af,Drol,Stab_No_Loss
12/20/21 11:51,12/20/21 11:54,IP Address,*******,100,173,TRUE,12/20/21 11:54,R_3qrnA2DWGzdS027,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f9b58e0c568de202e7db34f,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9b58e0c568de202e7db34f,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0a584fb59038c611c0b,Bricofly,Prop_Loss_1
12/20/21 11:48,12/20/21 11:54,IP Address,*******,100,342,TRUE,12/20/21 11:54,R_9HN4HWRgGXxVb3z,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,606df53de4b0550a5f42fefe,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,1,3,1,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I was not to clear of which side to slide the circle when it was bad or good to use the info. I would have liked to see more use of colors like green and red.,606df53de4b0550a5f42fefe,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0cc642e0808ba1e42a1a9,Bricofly,Prop_Loss_1
12/20/21 11:51,12/20/21 11:54,IP Address,*******,100,181,TRUE,12/20/21 11:54,R_tDu1uVMMaOL7L7b,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,597b81f3de42bf000181db0b,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597b81f3de42bf000181db0b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0a616c7912b97492a97,Drol,Stab_Loss_1
12/20/21 11:50,12/20/21 11:54,IP Address,*******,100,246,TRUE,12/20/21 11:54,R_1pYVjHVow7dcFt5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dd9923922749791b319fc19,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,Nothing that I can think of off the top of my head. Thank you for the study.,5dd9923922749791b319fc19,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d047d81aafde3eaf5804,Drol,Stab_Loss_2
12/20/21 11:52,12/20/21 11:54,IP Address,*******,100,111,TRUE,12/20/21 11:54,R_1Iu5U7v6P8ZEVW8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c42803ea3e45a0001be6979,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,3,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c42803ea3e45a0001be6979,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0f7a0626f3eb5a12b33,Bricofly,Prop_Loss_1
12/20/21 11:39,12/20/21 11:54,IP Address,*******,100,949,TRUE,12/20/21 11:54,R_2fa1r50uyOAF7OX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e7e659ae47a3d5249d9bd9e,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,No.,5e7e659ae47a3d5249d9bd9e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0cdc7a0509aea41be09b2,Bricofly,Stab_Loss_1
12/20/21 11:53,12/20/21 11:55,IP Address,*******,100,91,TRUE,12/20/21 11:55,R_0HBUX0NyNZNHdIZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59f8a4cd05d1d60001f146cc,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f8a4cd05d1d60001f146cc,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0d36a4866622c65989e,Drol,Stab_No_Loss
12/20/21 11:48,12/20/21 11:55,IP Address,*******,100,375,TRUE,12/20/21 11:55,R_1CaN8waBuDYNpbb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5bd4c1d09afb5b00015c5bdd,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-2,-2,,,,,,,,,,,,,,,,,,,No,5bd4c1d09afb5b00015c5bdd,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d00fa95e49d4ae1f9788,Chapagite,Stab_Loss_1
12/20/21 11:49,12/20/21 11:55,IP Address,*******,100,331,TRUE,12/20/21 11:55,R_3QLzq2WSjsuerFB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c872cded9fe700001024123,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c872cded9fe700001024123,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d02d136699dda989b547,Drol,Stab_No_Loss
12/20/21 11:52,12/20/21 11:55,IP Address,*******,100,144,TRUE,12/20/21 11:55,R_25EMTfstOhmaxkk,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fdd8e1c09b279c5e967dfe,1,3,3,1,3,3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fdd8e1c09b279c5e967dfe,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0ff1c5614f5883faddd,Drol,Prop_No_Loss
12/20/21 11:54,12/20/21 11:55,IP Address,*******,100,85,TRUE,12/20/21 11:55,R_1pSvzYnocNK0fkF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,615e3c66308e226083b92f65,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,615e3c66308e226083b92f65,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d14b92f32c915d6cb399,Chapagite,Stab_Loss_2
12/20/21 11:53,12/20/21 11:55,IP Address,*******,100,136,TRUE,12/20/21 11:55,R_VPTlyHmgkK15KiR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ee2d96eac3291203650f16e,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-3,-2,-1,,5ee2d96eac3291203650f16e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d12044bd270a606b1528,Chapagite,Stab_Loss_2
12/20/21 11:54,12/20/21 11:55,IP Address,*******,100,101,TRUE,12/20/21 11:55,R_3iqZexQIQW3WXrS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6110cc212a3ac417ba55da29,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6110cc212a3ac417ba55da29,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d14659fda531ea7a6247,Chapagite,Prop_Loss_2
12/20/21 11:53,12/20/21 11:55,IP Address,*******,100,156,TRUE,12/20/21 11:55,R_2y7WyLefshsaIZi,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d9622a2d6f35500179ed47c,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9622a2d6f35500179ed47c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d1193109ba7464c3affc,Bricofly,Stab_No_Loss
12/20/21 11:52,12/20/21 11:55,IP Address,*******,100,180,TRUE,12/20/21 11:55,R_1qbb5S1ZOET4szL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610052fdb00d48e8cd442eb4,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610052fdb00d48e8cd442eb4,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0d0ff7988bb8b41270457,Bricofly,Prop_Loss_2
